STATIONS_ID;MESS_DATUM;QN_8;  R1;RS_IND;WRTR;eor
       1051;2020121521;    3;   0.0;   0;-999;eor
       1051;2020121522;    3;   0.0;   0;-999;eor
       1051;2020121523;    3;   0.0;   0;-999;eor
       1051;2020121600;    3;   0.0;   0;-999;eor
       1051;2020121601;    3;   0.0;   0;-999;eor
       1051;2020121602;    3;   0.0;   0;-999;eor
       1051;2020121603;    3;   0.0;   0;-999;eor
       1051;2020121604;    3;   0.0;   0;-999;eor
       1051;2020121605;    3;   0.0;   0;-999;eor
       1051;2020121606;    3;   0.0;   0;-999;eor
       1051;2020121607;    3;   0.0;   0;-999;eor
       1051;2020121608;    3;   0.0;   0;-999;eor
       1051;2020121609;    3;   0.0;   0;-999;eor
       1051;2020121610;    3;   0.0;   0;-999;eor
       1051;2020121611;    3;   0.0;   0;-999;eor
       1051;2020121612;    3;   0.0;   0;-999;eor
       1051;2020121613;    3;   0.0;   0;-999;eor
       1051;2020121614;    3;   0.0;   0;-999;eor
       1051;2020121615;    3;   0.0;   0;-999;eor
       1051;2020121616;    3;   0.0;   0;-999;eor
       1051;2020121617;    3;   0.0;   0;-999;eor
       1051;2020121618;    3;   0.0;   0;-999;eor
       1051;2020121619;    3;   0.0;   0;-999;eor
       1051;2020121620;    3;   0.0;   0;-999;eor
       1051;2020121621;    3;   0.0;   0;-999;eor
       1051;2020121622;    3;   0.0;   0;-999;eor
       1051;2020121623;    3;   0.0;   0;-999;eor
       1051;2020121700;    3;   0.0;   0;-999;eor
       1051;2020121701;    3;   0.0;   0;-999;eor
       1051;2020121702;    3;   0.0;   0;-999;eor
       1051;2020121703;    3;   0.0;   0;-999;eor
       1051;2020121704;    3;   0.0;   0;-999;eor
       1051;2020121705;    3;   0.0;   0;-999;eor
       1051;2020121706;    3;   0.0;   0;-999;eor
       1051;2020121707;    3;   0.0;   0;-999;eor
       1051;2020121708;    3;   0.0;   0;-999;eor
       1051;2020121709;    3;   0.0;   0;-999;eor
       1051;2020121710;    3;   0.0;   0;-999;eor
       1051;2020121711;    3;   0.0;   0;-999;eor
       1051;2020121712;    3;   0.0;   0;-999;eor
       1051;2020121713;    3;   0.0;   0;-999;eor
       1051;2020121714;    3;   0.0;   0;-999;eor
       1051;2020121715;    3;   0.0;   0;-999;eor
       1051;2020121716;    3;   0.0;   0;-999;eor
       1051;2020121717;    3;   0.0;   0;-999;eor
       1051;2020121718;    3;   0.0;   1;-999;eor
       1051;2020121719;    3;   0.0;   0;-999;eor
       1051;2020121720;    3;   0.0;   0;-999;eor
       1051;2020121721;    3;   0.0;   0;-999;eor
       1051;2020121722;    3;   0.0;   0;-999;eor
       1051;2020121723;    3;   0.0;   0;-999;eor
       1051;2020121800;    3;   0.0;   0;-999;eor
       1051;2020121801;    3;   0.0;   0;-999;eor
       1051;2020121802;    3;   0.0;   0;-999;eor
       1051;2020121803;    3;   0.0;   0;-999;eor
       1051;2020121804;    3;   0.0;   0;-999;eor
       1051;2020121805;    3;   0.0;   0;-999;eor
       1051;2020121806;    3;   0.0;   0;-999;eor
       1051;2020121807;    3;   0.0;   0;-999;eor
       1051;2020121808;    3;   0.0;   0;-999;eor
       1051;2020121809;    3;   0.0;   0;-999;eor
       1051;2020121810;    3;   0.0;   0;-999;eor
       1051;2020121811;    3;   0.0;   0;-999;eor
       1051;2020121812;    3;   0.0;   0;-999;eor
       1051;2020121813;    3;   0.0;   0;-999;eor
       1051;2020121814;    3;   0.0;   0;-999;eor
       1051;2020121815;    3;   0.0;   0;-999;eor
       1051;2020121816;    3;   0.0;   0;-999;eor
       1051;2020121817;    3;   0.0;   0;-999;eor
       1051;2020121818;    3;   0.0;   0;-999;eor
       1051;2020121819;    3;   0.0;   0;-999;eor
       1051;2020121820;    3;   0.0;   0;-999;eor
       1051;2020121821;    3;   0.0;   0;-999;eor
       1051;2020121822;    3;   0.0;   0;-999;eor
       1051;2020121823;    3;   0.0;   0;-999;eor
       1051;2020121900;    3;   0.0;   0;-999;eor
       1051;2020121901;    3;   0.0;   0;-999;eor
       1051;2020121902;    3;   0.0;   0;-999;eor
       1051;2020121903;    3;   0.0;   0;-999;eor
       1051;2020121904;    3;   0.0;   0;-999;eor
       1051;2020121905;    3;   0.0;   0;-999;eor
       1051;2020121906;    3;   0.0;   0;-999;eor
       1051;2020121907;    3;   0.0;   0;-999;eor
       1051;2020121908;    3;   0.0;   0;-999;eor
       1051;2020121909;    3;   0.0;   0;-999;eor
       1051;2020121910;    3;   0.0;   0;-999;eor
       1051;2020121911;    3;   0.0;   0;-999;eor
       1051;2020121912;    3;   0.0;   0;-999;eor
       1051;2020121913;    3;   0.0;   0;-999;eor
       1051;2020121914;    3;   0.0;   0;-999;eor
       1051;2020121915;    3;   0.0;   0;-999;eor
       1051;2020121916;    3;   0.0;   0;-999;eor
       1051;2020121917;    3;   0.0;   0;-999;eor
       1051;2020121918;    3;   0.0;   0;-999;eor
       1051;2020121919;    3;   0.0;   0;-999;eor
       1051;2020121920;    3;   0.0;   0;-999;eor
       1051;2020121921;    3;   0.0;   0;-999;eor
       1051;2020121922;    3;   0.0;   0;-999;eor
       1051;2020121923;    3;   0.0;   0;-999;eor
       1051;2020122000;    3;   0.0;   0;-999;eor
       1051;2020122001;    3;   0.0;   0;-999;eor
       1051;2020122002;    3;   0.0;   0;-999;eor
       1051;2020122003;    3;   0.0;   0;-999;eor
       1051;2020122004;    3;   0.0;   0;-999;eor
       1051;2020122005;    3;   0.0;   0;-999;eor
       1051;2020122006;    3;   0.0;   0;-999;eor
       1051;2020122007;    3;   0.0;   0;-999;eor
       1051;2020122008;    3;   0.0;   0;-999;eor
       1051;2020122009;    3;   0.0;   0;-999;eor
       1051;2020122010;    3;   0.0;   0;-999;eor
       1051;2020122011;    3;   0.0;   0;-999;eor
       1051;2020122012;    3;   0.0;   0;-999;eor
       1051;2020122013;    3;   0.0;   0;-999;eor
       1051;2020122014;    3;   0.0;   0;-999;eor
       1051;2020122015;    3;   0.0;   0;-999;eor
       1051;2020122016;    3;   0.0;   0;-999;eor
       1051;2020122017;    3;   0.0;   0;-999;eor
       1051;2020122018;    3;   0.0;   0;-999;eor
       1051;2020122019;    3;   0.0;   0;-999;eor
       1051;2020122020;    3;   0.0;   0;-999;eor
       1051;2020122021;    3;   0.0;   0;-999;eor
       1051;2020122022;    3;   0.0;   0;-999;eor
       1051;2020122023;    3;   0.0;   0;-999;eor
       1051;2020122100;    3;   0.0;   0;-999;eor
       1051;2020122101;    3;   0.0;   1;-999;eor
       1051;2020122102;    3;   0.2;   1;-999;eor
       1051;2020122103;    3;   0.0;   0;-999;eor
       1051;2020122104;    3;   0.0;   0;-999;eor
       1051;2020122105;    3;   0.0;   0;-999;eor
       1051;2020122106;    3;   0.0;   0;-999;eor
       1051;2020122107;    3;   0.0;   0;-999;eor
       1051;2020122108;    3;   0.0;   0;-999;eor
       1051;2020122109;    3;   0.0;   0;-999;eor
       1051;2020122110;    3;   0.0;   0;-999;eor
       1051;2020122111;    3;   0.0;   0;-999;eor
       1051;2020122112;    3;   0.0;   0;-999;eor
       1051;2020122113;    3;   0.0;   0;-999;eor
       1051;2020122114;    3;   0.0;   0;-999;eor
       1051;2020122115;    3;   0.0;   0;-999;eor
       1051;2020122116;    3;   0.0;   0;-999;eor
       1051;2020122117;    3;   0.0;   0;-999;eor
       1051;2020122118;    3;   0.0;   0;-999;eor
       1051;2020122119;    3;   0.0;   0;-999;eor
       1051;2020122120;    3;   0.0;   0;-999;eor
       1051;2020122121;    3;   0.0;   0;-999;eor
       1051;2020122122;    3;   0.0;   0;-999;eor
       1051;2020122123;    3;   0.0;   0;-999;eor
       1051;2020122200;    3;   0.0;   0;-999;eor
       1051;2020122201;    3;   0.0;   0;-999;eor
       1051;2020122202;    3;   0.0;   0;-999;eor
       1051;2020122203;    3;   0.1;   1;-999;eor
       1051;2020122204;    3;   1.7;   1;-999;eor
       1051;2020122205;    3;   2.0;   1;-999;eor
       1051;2020122206;    3;   1.0;   1;-999;eor
       1051;2020122207;    3;   0.2;   1;-999;eor
       1051;2020122208;    3;   0.5;   1;-999;eor
       1051;2020122209;    3;   0.0;   1;-999;eor
       1051;2020122210;    3;   0.0;   0;-999;eor
       1051;2020122211;    3;   0.0;   1;-999;eor
       1051;2020122212;    3;   0.0;   0;-999;eor
       1051;2020122213;    3;   0.0;   0;-999;eor
       1051;2020122214;    3;   0.0;   0;-999;eor
       1051;2020122215;    3;   0.0;   0;-999;eor
       1051;2020122216;    3;   0.0;   0;-999;eor
       1051;2020122217;    3;   0.0;   1;-999;eor
       1051;2020122218;    3;   0.0;   0;-999;eor
       1051;2020122219;    3;   0.0;   0;-999;eor
       1051;2020122220;    3;   0.0;   0;-999;eor
       1051;2020122221;    3;   0.0;   0;-999;eor
       1051;2020122222;    3;   0.0;   0;-999;eor
       1051;2020122223;    3;   0.0;   0;-999;eor
       1051;2020122300;    3;   0.0;   0;-999;eor
       1051;2020122301;    3;   0.7;   1;-999;eor
       1051;2020122302;    3;   1.0;   1;-999;eor
       1051;2020122303;    3;   1.6;   1;-999;eor
       1051;2020122304;    3;   1.4;   1;-999;eor
       1051;2020122305;    3;   0.4;   1;-999;eor
       1051;2020122306;    3;   0.0;   0;-999;eor
       1051;2020122307;    3;   0.0;   0;-999;eor
       1051;2020122308;    3;   0.1;   1;-999;eor
       1051;2020122309;    3;   0.1;   1;-999;eor
       1051;2020122310;    3;   0.0;   1;-999;eor
       1051;2020122311;    3;   0.0;   0;-999;eor
       1051;2020122312;    3;   0.0;   0;-999;eor
       1051;2020122313;    3;   0.0;   0;-999;eor
       1051;2020122314;    3;   0.0;   0;-999;eor
       1051;2020122315;    3;   0.0;   0;-999;eor
       1051;2020122316;    3;   0.0;   0;-999;eor
       1051;2020122317;    3;   0.0;   1;-999;eor
       1051;2020122318;    3;   1.7;   1;-999;eor
       1051;2020122319;    3;   1.1;   1;-999;eor
       1051;2020122320;    3;   1.9;   1;-999;eor
       1051;2020122321;    3;   2.3;   1;-999;eor
       1051;2020122322;    3;   0.1;   1;-999;eor
       1051;2020122323;    3;   0.0;   1;-999;eor
       1051;2020122400;    3;   0.1;   1;-999;eor
       1051;2020122401;    3;   0.0;   0;-999;eor
       1051;2020122402;    3;   0.0;   0;-999;eor
       1051;2020122403;    3;   0.0;   0;-999;eor
       1051;2020122404;    3;   0.0;   0;-999;eor
       1051;2020122405;    3;   0.0;   0;-999;eor
       1051;2020122406;    3;   0.0;   0;-999;eor
       1051;2020122407;    3;   0.2;   1;-999;eor
       1051;2020122408;    3;   0.0;   1;-999;eor
       1051;2020122409;    3;   0.0;   0;-999;eor
       1051;2020122410;    3;   0.0;   0;-999;eor
       1051;2020122411;    3;   0.0;   0;-999;eor
       1051;2020122412;    3;   0.0;   0;-999;eor
       1051;2020122413;    3;   0.0;   0;-999;eor
       1051;2020122414;    3;   0.0;   0;-999;eor
       1051;2020122415;    3;   0.1;   1;-999;eor
       1051;2020122416;    3;   0.1;   1;-999;eor
       1051;2020122417;    3;   0.0;   0;-999;eor
       1051;2020122418;    3;   0.0;   1;-999;eor
       1051;2020122419;    3;   0.0;   0;-999;eor
       1051;2020122420;    3;   0.0;   0;-999;eor
       1051;2020122421;    3;   0.0;   0;-999;eor
       1051;2020122422;    3;   0.0;   0;-999;eor
       1051;2020122423;    3;   0.0;   0;-999;eor
       1051;2020122500;    3;   0.0;   1;-999;eor
       1051;2020122501;    3;   0.0;   0;-999;eor
       1051;2020122502;    3;   0.3;   1;-999;eor
       1051;2020122503;    3;   0.1;   1;-999;eor
       1051;2020122504;    3;   0.1;   1;-999;eor
       1051;2020122505;    3;   0.0;   1;-999;eor
       1051;2020122506;    3;   0.2;   1;-999;eor
       1051;2020122507;    3;   0.2;   1;-999;eor
       1051;2020122508;    3;   0.2;   1;-999;eor
       1051;2020122509;    3;   0.0;   1;-999;eor
       1051;2020122510;    3;   0.0;   0;-999;eor
       1051;2020122511;    3;   0.0;   1;-999;eor
       1051;2020122512;    3;   0.0;   0;-999;eor
       1051;2020122513;    3;   0.0;   0;-999;eor
       1051;2020122514;    3;   0.0;   0;-999;eor
       1051;2020122515;    3;   0.0;   0;-999;eor
       1051;2020122516;    3;   0.0;   0;-999;eor
       1051;2020122517;    3;   0.0;   0;-999;eor
       1051;2020122518;    3;   0.0;   1;-999;eor
       1051;2020122519;    3;   0.1;   1;-999;eor
       1051;2020122520;    3;   0.3;   1;-999;eor
       1051;2020122521;    3;   0.0;   0;-999;eor
       1051;2020122522;    3;   0.0;   0;-999;eor
       1051;2020122523;    3;   0.0;   0;-999;eor
       1051;2020122600;    3;   0.0;   0;-999;eor
       1051;2020122601;    3;   0.0;   0;-999;eor
       1051;2020122602;    3;   0.0;   0;-999;eor
       1051;2020122603;    3;   0.0;   0;-999;eor
       1051;2020122604;    3;   0.0;   0;-999;eor
       1051;2020122605;    3;   0.0;   0;-999;eor
       1051;2020122606;    3;   0.0;   0;-999;eor
       1051;2020122607;    3;   0.0;   0;-999;eor
       1051;2020122608;    3;   0.0;   0;-999;eor
       1051;2020122609;    3;   0.0;   0;-999;eor
       1051;2020122610;    3;   0.0;   0;-999;eor
       1051;2020122611;    3;   0.0;   0;-999;eor
       1051;2020122612;    3;   0.0;   0;-999;eor
       1051;2020122613;    3;   0.0;   0;-999;eor
       1051;2020122614;    3;   0.0;   0;-999;eor
       1051;2020122615;    3;   0.0;   0;-999;eor
       1051;2020122616;    3;   0.0;   0;-999;eor
       1051;2020122617;    3;   0.0;   0;-999;eor
       1051;2020122618;    3;   0.0;   0;-999;eor
       1051;2020122619;    3;   0.0;   0;-999;eor
       1051;2020122620;    3;   0.0;   0;-999;eor
       1051;2020122621;    3;   0.0;   0;-999;eor
       1051;2020122622;    3;   0.0;   0;-999;eor
       1051;2020122623;    3;   0.0;   0;-999;eor
       1051;2020122700;    3;   0.0;   0;-999;eor
       1051;2020122701;    3;   0.0;   0;-999;eor
       1051;2020122702;    3;   0.0;   0;-999;eor
       1051;2020122703;    3;   0.0;   0;-999;eor
       1051;2020122704;    3;   0.0;   0;-999;eor
       1051;2020122705;    3;   0.0;   0;-999;eor
       1051;2020122706;    3;   0.0;   0;-999;eor
       1051;2020122707;    3;   0.0;   0;-999;eor
       1051;2020122708;    3;   0.0;   0;-999;eor
       1051;2020122709;    3;   0.0;   0;-999;eor
       1051;2020122710;    3;   0.0;   0;-999;eor
       1051;2020122711;    3;   0.0;   0;-999;eor
       1051;2020122712;    3;   0.0;   0;-999;eor
       1051;2020122713;    3;   0.0;   0;-999;eor
       1051;2020122714;    3;   0.0;   0;-999;eor
       1051;2020122715;    3;   0.0;   0;-999;eor
       1051;2020122716;    3;   0.0;   0;-999;eor
       1051;2020122717;    3;   0.0;   0;-999;eor
       1051;2020122718;    3;   0.0;   0;-999;eor
       1051;2020122719;    3;   0.0;   0;-999;eor
       1051;2020122720;    3;   0.0;   0;-999;eor
       1051;2020122721;    3;   0.0;   0;-999;eor
       1051;2020122722;    3;   0.0;   0;-999;eor
       1051;2020122723;    3;   0.0;   0;-999;eor
       1051;2020122800;    3;   0.0;   0;-999;eor
       1051;2020122801;    3;   0.0;   0;-999;eor
       1051;2020122802;    3;   0.0;   0;-999;eor
       1051;2020122803;    3;   0.0;   0;-999;eor
       1051;2020122804;    3;   0.0;   0;-999;eor
       1051;2020122805;    3;   0.0;   0;-999;eor
       1051;2020122806;    3;   0.0;   0;-999;eor
       1051;2020122807;    3;   0.0;   0;-999;eor
       1051;2020122808;    3;   0.0;   0;-999;eor
       1051;2020122809;    3;   0.0;   0;-999;eor
       1051;2020122810;    3;   0.0;   0;-999;eor
       1051;2020122811;    3;   0.0;   0;-999;eor
       1051;2020122812;    3;   0.0;   0;-999;eor
       1051;2020122813;    3;   0.0;   0;-999;eor
       1051;2020122814;    3;   0.1;   1;-999;eor
       1051;2020122815;    3;   0.1;   1;-999;eor
       1051;2020122816;    3;   0.0;   0;-999;eor
       1051;2020122817;    3;   0.0;   0;-999;eor
       1051;2020122818;    3;   0.0;   0;-999;eor
       1051;2020122819;    3;   0.0;   0;-999;eor
       1051;2020122820;    3;   0.0;   0;-999;eor
       1051;2020122821;    3;   0.0;   0;-999;eor
       1051;2020122822;    3;   0.2;   1;-999;eor
       1051;2020122823;    3;   0.4;   1;-999;eor
       1051;2020122900;    3;   0.1;   1;-999;eor
       1051;2020122901;    3;   0.1;   1;-999;eor
       1051;2020122902;    3;   0.0;   0;-999;eor
       1051;2020122903;    3;   0.0;   0;-999;eor
       1051;2020122904;    3;   0.0;   0;-999;eor
       1051;2020122905;    3;   0.0;   0;-999;eor
       1051;2020122906;    3;   0.0;   0;-999;eor
       1051;2020122907;    3;   0.0;   0;-999;eor
       1051;2020122908;    3;   0.0;   0;-999;eor
       1051;2020122909;    3;   0.0;   0;-999;eor
       1051;2020122910;    3;   0.0;   0;-999;eor
       1051;2020122911;    3;   0.0;   0;-999;eor
       1051;2020122912;    3;   0.0;   0;-999;eor
       1051;2020122913;    3;   0.0;   0;-999;eor
       1051;2020122914;    3;   0.0;   0;-999;eor
       1051;2020122915;    3;   0.0;   0;-999;eor
       1051;2020122916;    3;   0.0;   0;-999;eor
       1051;2020122917;    3;   0.0;   0;-999;eor
       1051;2020122918;    3;   0.0;   0;-999;eor
       1051;2020122919;    3;   0.0;   0;-999;eor
       1051;2020122920;    3;   0.0;   0;-999;eor
       1051;2020122921;    3;   0.0;   0;-999;eor
       1051;2020122922;    3;   0.0;   0;-999;eor
       1051;2020122923;    3;   0.0;   0;-999;eor
       1051;2020123000;    3;   0.0;   0;-999;eor
       1051;2020123001;    3;   0.0;   0;-999;eor
       1051;2020123002;    3;   0.0;   0;-999;eor
       1051;2020123003;    3;   0.0;   0;-999;eor
       1051;2020123004;    3;   0.0;   0;-999;eor
       1051;2020123005;    3;   0.0;   0;-999;eor
       1051;2020123006;    3;   0.0;   0;-999;eor
       1051;2020123007;    3;   0.0;   0;-999;eor
       1051;2020123008;    3;   0.0;   0;-999;eor
       1051;2020123009;    3;   0.0;   0;-999;eor
       1051;2020123010;    3;   0.0;   0;-999;eor
       1051;2020123011;    3;   0.0;   0;-999;eor
       1051;2020123012;    3;   0.0;   0;-999;eor
       1051;2020123013;    3;   0.0;   0;-999;eor
       1051;2020123014;    3;   0.0;   0;-999;eor
       1051;2020123015;    3;   0.0;   0;-999;eor
       1051;2020123016;    3;   0.0;   0;-999;eor
       1051;2020123017;    3;   0.0;   0;-999;eor
       1051;2020123018;    3;   0.0;   0;-999;eor
       1051;2020123019;    3;   0.0;   0;-999;eor
       1051;2020123020;    3;   0.0;   0;-999;eor
       1051;2020123021;    3;   0.0;   0;-999;eor
       1051;2020123022;    3;   0.0;   0;-999;eor
       1051;2020123023;    3;   0.0;   0;-999;eor
       1051;2020123100;    3;   0.0;   0;-999;eor
       1051;2020123101;    3;   0.0;   0;-999;eor
       1051;2020123102;    3;   0.0;   0;-999;eor
       1051;2020123103;    3;   0.0;   0;-999;eor
       1051;2020123104;    3;   0.0;   0;-999;eor
       1051;2020123105;    3;   0.0;   0;-999;eor
       1051;2020123106;    3;   0.0;   0;-999;eor
       1051;2020123107;    3;   0.0;   0;-999;eor
       1051;2020123108;    3;   0.0;   0;-999;eor
       1051;2020123109;    3;   0.0;   0;-999;eor
       1051;2020123110;    3;   0.0;   0;-999;eor
       1051;2020123111;    3;   0.0;   0;-999;eor
       1051;2020123112;    3;   0.0;   0;-999;eor
       1051;2020123113;    3;   0.0;   0;-999;eor
       1051;2020123114;    3;   0.0;   0;-999;eor
       1051;2020123115;    3;   0.0;   0;-999;eor
       1051;2020123116;    3;   0.0;   0;-999;eor
       1051;2020123117;    3;   0.0;   0;-999;eor
       1051;2020123118;    3;   0.0;   0;-999;eor
       1051;2020123119;    3;   0.0;   0;-999;eor
       1051;2020123120;    3;   0.0;   0;-999;eor
       1051;2020123121;    3;   0.0;   0;-999;eor
       1051;2020123122;    3;   0.0;   0;-999;eor
       1051;2020123123;    3;   0.0;   0;-999;eor
       1051;2021010100;    3;   0.0;   0;-999;eor
       1051;2021010101;    3;   0.0;   0;-999;eor
       1051;2021010102;    3;   0.0;   0;-999;eor
       1051;2021010103;    3;   0.0;   0;-999;eor
       1051;2021010104;    3;   0.0;   0;-999;eor
       1051;2021010105;    3;   0.2;   1;-999;eor
       1051;2021010106;    3;   0.1;   1;-999;eor
       1051;2021010107;    3;   0.0;   0;-999;eor
       1051;2021010108;    3;   0.0;   0;-999;eor
       1051;2021010109;    3;   0.0;   0;-999;eor
       1051;2021010110;    3;   0.0;   0;-999;eor
       1051;2021010111;    3;   0.0;   0;-999;eor
       1051;2021010112;    3;   0.0;   0;-999;eor
       1051;2021010113;    3;   0.0;   0;-999;eor
       1051;2021010114;    3;   0.0;   0;-999;eor
       1051;2021010115;    3;   0.0;   0;-999;eor
       1051;2021010116;    3;   0.0;   0;-999;eor
       1051;2021010117;    3;   0.0;   0;-999;eor
       1051;2021010118;    3;   0.0;   0;-999;eor
       1051;2021010119;    3;   0.0;   0;-999;eor
       1051;2021010120;    3;   0.0;   0;-999;eor
       1051;2021010121;    3;   0.0;   0;-999;eor
       1051;2021010122;    3;   0.0;   0;-999;eor
       1051;2021010123;    3;   0.0;   0;-999;eor
       1051;2021010200;    3;   0.0;   0;-999;eor
       1051;2021010201;    3;   0.0;   0;-999;eor
       1051;2021010202;    3;   0.0;   0;-999;eor
       1051;2021010203;    3;   0.0;   0;-999;eor
       1051;2021010204;    3;   0.0;   0;-999;eor
       1051;2021010205;    3;   0.0;   0;-999;eor
       1051;2021010206;    3;   0.0;   0;-999;eor
       1051;2021010207;    3;   0.0;   0;-999;eor
       1051;2021010208;    3;   0.0;   0;-999;eor
       1051;2021010209;    3;   0.0;   0;-999;eor
       1051;2021010210;    3;   0.0;   0;-999;eor
       1051;2021010211;    3;   0.0;   0;-999;eor
       1051;2021010212;    3;   0.0;   0;-999;eor
       1051;2021010213;    3;   0.0;   0;-999;eor
       1051;2021010214;    3;   0.0;   0;-999;eor
       1051;2021010215;    3;   0.0;   0;-999;eor
       1051;2021010216;    3;   0.0;   0;-999;eor
       1051;2021010217;    3;   0.0;   0;-999;eor
       1051;2021010218;    3;   0.0;   0;-999;eor
       1051;2021010219;    3;   0.0;   0;-999;eor
       1051;2021010220;    3;   0.0;   0;-999;eor
       1051;2021010221;    3;   0.0;   0;-999;eor
       1051;2021010222;    3;   0.0;   0;-999;eor
       1051;2021010223;    3;   0.0;   0;-999;eor
       1051;2021010300;    3;   0.0;   0;-999;eor
       1051;2021010301;    3;   0.0;   0;-999;eor
       1051;2021010302;    3;   0.8;   1;-999;eor
       1051;2021010303;    3;   2.3;   1;-999;eor
       1051;2021010304;    3;   1.3;   1;-999;eor
       1051;2021010305;    3;   0.7;   1;-999;eor
       1051;2021010306;    3;   0.3;   1;-999;eor
       1051;2021010307;    3;   0.7;   1;-999;eor
       1051;2021010308;    3;   1.1;   1;-999;eor
       1051;2021010309;    3;   0.2;   1;-999;eor
       1051;2021010310;    3;   0.0;   0;-999;eor
       1051;2021010311;    3;   0.0;   0;-999;eor
       1051;2021010312;    3;   0.0;   0;-999;eor
       1051;2021010313;    3;   0.0;   0;-999;eor
       1051;2021010314;    3;   0.0;   0;-999;eor
       1051;2021010315;    3;   0.0;   0;-999;eor
       1051;2021010316;    3;   0.0;   0;-999;eor
       1051;2021010317;    3;   0.0;   0;-999;eor
       1051;2021010318;    3;   0.0;   0;-999;eor
       1051;2021010319;    3;   0.0;   0;-999;eor
       1051;2021010320;    3;   0.0;   0;-999;eor
       1051;2021010321;    3;   0.0;   0;-999;eor
       1051;2021010322;    3;   0.0;   0;-999;eor
       1051;2021010323;    3;   0.0;   0;-999;eor
       1051;2021010400;    3;   0.0;   0;-999;eor
       1051;2021010401;    3;   0.0;   0;-999;eor
       1051;2021010402;    3;   0.0;   0;-999;eor
       1051;2021010403;    3;   0.0;   0;-999;eor
       1051;2021010404;    3;   0.0;   0;-999;eor
       1051;2021010405;    3;   0.0;   0;-999;eor
       1051;2021010406;    3;   0.0;   0;-999;eor
       1051;2021010407;    3;   0.0;   0;-999;eor
       1051;2021010408;    3;   0.0;   0;-999;eor
       1051;2021010409;    3;   0.1;   1;-999;eor
       1051;2021010410;    3;   0.0;   1;-999;eor
       1051;2021010411;    3;   0.0;   0;-999;eor
       1051;2021010412;    3;   0.0;   0;-999;eor
       1051;2021010413;    3;   0.0;   0;-999;eor
       1051;2021010414;    3;   0.1;   1;-999;eor
       1051;2021010415;    3;   0.0;   0;-999;eor
       1051;2021010416;    3;   0.0;   0;-999;eor
       1051;2021010417;    3;   0.0;   0;-999;eor
       1051;2021010418;    3;   0.0;   0;-999;eor
       1051;2021010419;    3;   0.0;   0;-999;eor
       1051;2021010420;    3;   0.0;   0;-999;eor
       1051;2021010421;    3;   0.0;   0;-999;eor
       1051;2021010422;    3;   0.0;   0;-999;eor
       1051;2021010423;    3;   0.0;   0;-999;eor
       1051;2021010500;    3;   0.0;   0;-999;eor
       1051;2021010501;    3;   0.0;   0;-999;eor
       1051;2021010502;    3;   0.0;   0;-999;eor
       1051;2021010503;    3;   0.0;   0;-999;eor
       1051;2021010504;    3;   0.0;   0;-999;eor
       1051;2021010505;    3;   0.0;   0;-999;eor
       1051;2021010506;    3;   0.0;   0;-999;eor
       1051;2021010507;    3;   0.0;   0;-999;eor
       1051;2021010508;    3;   0.0;   0;-999;eor
       1051;2021010509;    3;   0.0;   0;-999;eor
       1051;2021010510;    3;   0.0;   0;-999;eor
       1051;2021010511;    3;   0.0;   0;-999;eor
       1051;2021010512;    3;   0.0;   0;-999;eor
       1051;2021010513;    3;   0.0;   0;-999;eor
       1051;2021010514;    3;   0.0;   1;-999;eor
       1051;2021010515;    3;   0.0;   0;-999;eor
       1051;2021010516;    3;   0.1;   1;-999;eor
       1051;2021010517;    3;   0.0;   1;-999;eor
       1051;2021010518;    3;   0.1;   1;-999;eor
       1051;2021010519;    3;   0.1;   1;-999;eor
       1051;2021010520;    3;   0.1;   1;-999;eor
       1051;2021010521;    3;   0.0;   1;-999;eor
       1051;2021010522;    3;   0.0;   0;-999;eor
       1051;2021010523;    3;   0.0;   0;-999;eor
       1051;2021010600;    3;   0.0;   0;-999;eor
       1051;2021010601;    3;   0.0;   0;-999;eor
       1051;2021010602;    3;   0.0;   0;-999;eor
       1051;2021010603;    3;   0.0;   0;-999;eor
       1051;2021010604;    3;   0.1;   1;-999;eor
       1051;2021010605;    3;   0.0;   1;-999;eor
       1051;2021010606;    3;   0.0;   0;-999;eor
       1051;2021010607;    3;   0.0;   0;-999;eor
       1051;2021010608;    3;   0.0;   0;-999;eor
       1051;2021010609;    3;   0.0;   0;-999;eor
       1051;2021010610;    3;   0.0;   0;-999;eor
       1051;2021010611;    3;   0.0;   0;-999;eor
       1051;2021010612;    3;   0.0;   0;-999;eor
       1051;2021010613;    3;   0.0;   0;-999;eor
       1051;2021010614;    3;   0.0;   0;-999;eor
       1051;2021010615;    3;   0.0;   0;-999;eor
       1051;2021010616;    3;   0.0;   1;-999;eor
       1051;2021010617;    3;   0.0;   0;-999;eor
       1051;2021010618;    3;   0.0;   0;-999;eor
       1051;2021010619;    3;   0.0;   0;-999;eor
       1051;2021010620;    3;   0.0;   0;-999;eor
       1051;2021010621;    3;   0.0;   0;-999;eor
       1051;2021010622;    3;   0.0;   0;-999;eor
       1051;2021010623;    3;   0.0;   0;-999;eor
       1051;2021010700;    3;   0.0;   0;-999;eor
       1051;2021010701;    3;   0.0;   0;-999;eor
       1051;2021010702;    3;   0.0;   0;-999;eor
       1051;2021010703;    3;   0.0;   0;-999;eor
       1051;2021010704;    3;   0.0;   0;-999;eor
