STATIONS_ID;MESS_DATUM_BEGINN;MESS_DATUM_ENDE;QN_4;MO_N;MO_TT;MO_TX;MO_TN;MO_FK;MX_TX;MX_FX;MX_TN;MO_SD_S;QN_6;MO_RR;MX_RS;eor
       1358;19230401;19230430;    1;  5.75;   0.07;    3.50;   -3.10;    4.96;  11.8;-999; -10.7;  95.20;    1;    66.8;   19.1;eor
       1358;19230501;19230531;    1;  5.77;   6.42;   10.75;    2.81;    4.85;  21.8;-999;  -4.0; 153.50;    1;   118.8;   21.3;eor
       1358;19230601;19230630;    1;  7.25;   4.38;    7.51;    1.74;    5.37;  13.7;-999;  -2.9;  64.10;    1;   197.3;   28.7;eor
       1358;19230701;19230731;    1;  4.95;  12.73;   16.78;    9.01;    4.61;  27.7;-999;   1.8; 247.10;    1;    65.2;   20.8;eor
       1358;19230801;19230831;    1;  5.31;  10.11;   14.58;    6.69;    5.11;  25.0;-999;   2.6; 183.80;    1;    61.5;    9.9;eor
       1358;19230901;19230930;    1;  5.81;   7.83;   11.20;    4.98;    4.84;  18.5;-999;  -0.1;  72.50;    1;    64.7;   12.9;eor
       1358;19231001;19231031;    1;  6.28;   4.99;    7.93;    2.48;    5.67;  17.7;-999;  -2.0;  59.80;    1;   194.3;   38.6;eor
       1358;19231101;19231130;    1;  6.29;  -1.79;    0.79;   -4.00;    4.90;  12.0;-999;  -8.6;  62.10;    1;    55.3;   11.1;eor
       1358;19231201;19231231;    1;  7.06;  -7.14;   -4.73;   -9.47;    5.38;   3.6;-999; -17.7;  19.70;    1;    72.3;   11.1;eor
       1358;19240101;19240131;    1;  5.32;  -6.21;   -3.44;  -10.02;    5.14;   4.8;-999; -16.6;  72.90;    1;    33.5;   10.6;eor
       1358;19240201;19240229;    1;  6.49;  -8.65;   -6.21;  -11.16;    5.07;   1.6;-999; -16.5;  52.60;    1;    69.1;   15.0;eor
       1358;19240301;19240331;    1;  5.78;  -3.75;   -0.84;   -6.65;    4.58;   7.2;-999; -13.4;  76.40;    1;    70.6;   11.3;eor
       1358;19240401;19240430;    1;  6.15;   0.10;    3.39;   -3.11;    4.93;  14.7;-999; -10.0; 103.40;    1;    77.8;   12.4;eor
       1358;19240501;19240531;    1;  5.97;   8.29;   12.56;    4.97;    3.93;  19.9;-999;  -1.6; 154.20;    1;    85.7;   10.9;eor
       1358;19240601;19240630;    1;  5.52;   9.17;   13.10;    5.56;    3.99;  20.6;-999;  -1.9; 135.50;    1;   130.9;   35.0;eor
       1358;19240701;19240731;    1;  5.79;  10.84;   14.91;    7.58;    4.60;  22.9;-999;   2.2; 137.00;    1;   138.8;   24.3;eor
       1358;19240801;19240831;    1;  6.36;   8.59;   12.22;    5.63;    4.66;  20.1;-999;   2.2;  96.30;    1;   182.0;   52.4;eor
       1358;19240901;19240930;    1;  5.83;   8.31;   11.87;    5.59;    4.50;  18.4;-999;   0.7;  97.10;    1;   108.7;   23.4;eor
       1358;19241001;19241031;    1;  5.39;   4.16;    7.16;    1.57;    4.84;  13.5;-999;  -6.7;  97.50;    1;    54.7;   24.2;eor
       1358;19241101;19241130;    1;  4.64;  -0.41;    2.61;   -3.07;    4.50;  11.3;-999; -11.9;  97.60;    1;    46.4;   23.8;eor
       1358;19241201;19241231;    1;  4.76;   0.24;    2.71;   -2.54;    4.60;  12.4;-999;  -9.2; 102.00;    1;    30.1;    9.1;eor
       1358;19250101;19250131;    1;  5.75;  -1.30;    0.66;   -3.83;    5.70;   8.3;-999; -11.9;  77.30;    1;    41.7;    9.5;eor
       1358;19250201;19250228;    1;  6.66;  -2.12;   -0.04;   -4.37;    5.60;   6.7;-999;  -9.6;  51.90;    1;    43.9;   10.4;eor
       1358;19250301;19250331;    1;  6.95;  -5.17;   -2.83;   -7.52;    4.61;   8.8;-999; -15.9;  41.90;    1;   133.5;   21.3;eor
       1358;19250401;19250430;    1;  5.68;   1.82;    5.44;   -0.94;    4.56;  11.5;-999;  -4.9; 101.20;    1;   105.3;   18.9;eor
       1358;19250501;19250531;    1;  4.67;   7.97;   12.33;    4.44;    3.95;  17.0;-999;  -4.4; 149.50;    1;   118.3;   42.8;eor
       1358;19250601;19250630;    1;  5.68;   8.15;   12.30;    4.60;    4.67;  21.3;-999;  -0.4; 172.30;    1;    87.4;   25.2;eor
       1358;19250701;19250731;    1;  5.55;  11.86;   15.18;    8.88;    3.98;  21.7;-999;   3.2; 161.70;    1;   134.2;   23.6;eor
       1358;19250801;19250831;    1;  6.23;  10.79;   13.87;    8.22;    4.52;  24.8;-999;   3.8; 119.50;    1;   215.9;   62.6;eor
       1358;19250901;19250930;    1;  6.97;   5.12;    7.90;    2.86;    5.11;  18.4;-999;  -1.6;  46.70;    1;   108.3;   12.4;eor
       1358;19251001;19251031;    1;  5.91;   3.56;    6.65;    0.81;    4.89;  16.8;-999;  -8.3;  82.30;    1;   119.7;   38.6;eor
       1358;19251101;19251130;    1;  6.85;  -3.00;   -0.82;   -5.06;    4.28;   8.4;-999; -14.4;  26.40;    1;    62.8;   11.4;eor
       1358;19251201;19251231;    1;  6.65;  -4.88;   -2.29;   -7.67;    6.30;   6.8;-999; -16.3;  27.70;    1;   120.0;   18.6;eor
       1358;19260101;19260131;    1;  6.87;  -5.60;   -3.42;   -8.22;    4.70;   2.4;-999; -19.4;  17.30;    1;    72.0;   10.7;eor
       1358;19260201;19260228;    1;  6.44;  -0.12;    2.20;   -2.60;    4.40;   7.9;-999;  -6.8;  46.50;    1;   115.4;   46.3;eor
       1358;19260301;19260331;    1;  6.85;  -3.01;   -0.63;   -5.53;    5.26;   9.2;-999; -13.5;  60.60;    1;   122.3;   18.3;eor
       1358;19260401;19260430;    1;  4.21;   4.47;    8.52;    0.94;    4.19;  16.4;-999;  -4.0;-999;    1;    47.0;   10.3;eor
       1358;19260501;19260531;    1;  6.65;   4.84;    8.25;    1.91;    3.43;  18.3;-999;  -4.6; 108.70;    1;   167.8;   35.2;eor
       1358;19260601;19260630;    1;  6.87;   7.22;   10.42;    4.85;    4.05;  20.0;-999;   1.7;  76.80;    1;   288.3;   50.6;eor
       1358;19260701;19260731;    1;  6.12;  11.44;   14.66;    8.66;    4.33;  23.6;-999;   2.2; 123.20;    1;   321.1;   98.0;eor
       1358;19260801;19260831;    1;  5.46;  10.39;   13.70;    7.53;    4.39;  18.0;-999;   2.7; 158.30;    1;   154.0;   53.9;eor
       1358;19260901;19260930;    1;  4.35;   9.91;   13.83;    6.95;    4.07;  21.6;-999;   0.9; 139.10;    1;    99.2;   20.5;eor
       1358;19261001;19261031;    1;  6.77;   2.70;    5.09;    0.25;    5.42;  18.2;-999;  -6.1;  39.90;    1;   153.4;   27.9;eor
       1358;19261101;19261130;    1;  5.86;   2.27;    5.89;   -0.56;    5.10;  14.1;-999;  -7.2;  60.20;    1;    55.2;   19.1;eor
       1358;19261201;19261231;    1;  6.98;  -4.93;   -3.33;   -7.00;    5.81;   4.5;-999; -16.3;  35.30;    1;   102.0;   14.4;eor
       1358;19270101;19270131;    1;  6.25;  -3.65;   -1.86;   -5.59;    5.58;   1.8;-999;  -9.7;  36.30;    1;    67.9;   12.3;eor
       1358;19270201;19270228;    1;  5.22;  -4.27;   -1.85;   -6.98;    4.99;   7.3;-999; -16.4;  85.00;    1;    54.8;   19.2;eor
       1358;19270301;19270331;    1;  5.73;   0.06;    2.89;   -2.21;    5.15;  11.2;-999;  -6.8;  84.80;    1;   120.5;   47.1;eor
       1358;19270401;19270430;    1;  6.84;   0.42;    3.54;   -2.41;    5.90;  12.2;-999;  -6.5;  58.60;    1;   152.5;   18.7;eor
       1358;19270501;19270531;    1;  5.35;   4.45;    8.46;    0.84;    4.60;  22.1;-999;  -6.2; 174.80;    1;    93.0;   17.7;eor
       1358;19270601;19270630;    1;  5.49;   8.34;   13.23;    4.35;    4.62;  25.5;-999;  -0.9; 164.10;    1;   186.5;   47.7;eor
       1358;19270701;19270731;    1;  5.78;  11.45;   15.35;    8.35;    3.92;  21.9;-999;   3.4;-999;    1;   187.7;   30.7;eor
       1358;19270801;19270831;    1;  5.57;  10.66;   14.26;    7.95;    4.56;  22.1;-999;   3.6;-999;    1;   195.2;   52.1;eor
       1358;19270901;19270930;    1;  5.77;   8.16;   11.60;    5.54;    5.35;  18.9;-999;   0.2;-999;    1;   156.2;   54.5;eor
       1358;19271001;19271031;    1;  5.57;   3.24;    6.34;    0.66;    5.36;  16.4;-999;  -2.7;-999;    1;    48.7;   18.7;eor
       1358;19271101;19271130;    1;  6.07;  -1.97;    0.99;   -4.17;    4.79;  11.0;-999; -11.0;-999;    1;    83.6;   40.1;eor
       1358;19271201;19271231;    1;  5.67;  -7.30;   -5.05;  -10.12;    5.27;   4.8;-999; -19.4;-999;    1;    39.9;   11.5;eor
       1358;19280101;19280131;    1;  6.66;  -3.92;   -1.70;   -6.26;    5.92;   3.0;-999; -13.9;-999;    1;    80.3;   23.1;eor
       1358;19280201;19280229;    1;  5.73;  -3.92;   -0.99;   -6.70;    5.84;   8.4;-999; -12.1;-999;    1;   139.3;   21.8;eor
       1358;19280301;19280331;    1;  4.59;  -3.71;   -0.57;   -7.02;    4.76;   8.2;-999; -13.8;-999;    1;    30.8;   14.1;eor
       1358;19280401;19280430;    1;  5.69;   1.49;    4.99;   -1.79;    4.72;  15.6;-999;  -7.3;-999;    1;   117.5;   26.8;eor
       1358;19280501;19280531;    1;  5.28;   3.15;    6.72;    0.27;    4.85;  15.6;-999;  -7.1;-999;    1;    88.2;   20.4;eor
       1358;19280601;19280630;    1;  5.14;   7.85;   12.49;    3.97;    5.14;  22.8;-999;  -4.4;-999;    1;    84.8;   19.3;eor
       1358;19280701;19280731;    1;  3.63;  13.46;   18.53;    9.25;    4.08;  26.3;-999;   3.2;-999;    1;    50.6;   14.2;eor
       1358;19280801;19280831;    1;  5.87;  10.70;   15.03;    7.37;    4.51;  21.8;-999;   2.6;-999;    1;   142.3;   27.4;eor
       1358;19280901;19280930;    1;  4.82;   7.78;   11.46;    4.76;    3.23;  22.3;-999;  -2.4;-999;    1;    48.8;   25.3;eor
       1358;19281001;19281031;    1;  5.38;   3.46;    6.32;    0.92;    4.98;  13.9;-999;  -6.3;-999;    1;    45.0;    8.1;eor
       1358;19281101;19281130;    1;  7.12;   0.97;    2.87;   -0.91;    5.70;  11.4;-999;  -5.7;-999;    1;   157.1;   30.1;eor
       1358;19281201;19281231;    1;  6.61;  -5.63;   -3.72;   -7.68;    4.06;   1.2;-999; -13.2;-999;    1;    66.2;   16.5;eor
       1358;19290101;19290131;    1;  5.60;  -8.96;   -6.53;  -11.57;    4.29;  -1.0;-999; -18.6;-999;    1;    76.1;   13.5;eor
       1358;19290201;19290228;    1;  3.97; -11.60;   -8.18;  -15.85;    3.97;   2.4;-999; -29.5;-999;    1;    55.0;   15.4;eor
       1358;19290301;19290331;    1;  4.88;  -2.42;    0.86;   -5.41;    4.48;   9.1;-999; -16.7;-999;    1;    52.6;   26.4;eor
       1358;19290401;19290430;    1;  6.09;  -2.35;    0.84;   -5.37;    4.63;  11.4;-999; -14.5;-999;    1;    69.3;   14.6;eor
       1358;19290501;19290531;    1;  5.23;   7.45;   11.53;    4.27;    2.67;  19.6;-999;  -3.3;-999;    1;    59.6;   18.1;eor
       1358;19290601;19290630;    1;  5.39;   8.26;   11.89;    4.88;    3.52;  19.9;-999;  -1.2;-999;    1;   111.5;   18.4;eor
       1358;19290701;19290731;    1;  5.18;  12.39;   16.50;    9.20;    2.95;  26.6;-999;   1.6;-999;    1;    84.9;   17.1;eor
       1358;19290801;19290831;    1;  4.75;  12.28;   16.32;    8.95;    2.56;  22.6;-999;   3.0;-999;    1;    95.7;   18.8;eor
       1358;19290901;19290930;    1;  3.31;  11.08;   15.64;    7.49;    3.50;  23.9;-999;   0.0;-999;    1;    29.0;   10.9;eor
       1358;19291001;19291031;    1;  6.37;   4.93;    7.62;    2.46;    5.12;  17.5;-999;  -3.7;-999;    1;   100.2;   15.2;eor
       1358;19291101;19291130;    1;  5.99;  -0.12;    2.10;   -2.37;    3.90;   9.4;-999;  -7.2;-999;    1;    33.2;    5.8;eor
       1358;19291201;19291231;    1;  7.18;  -2.41;   -0.35;   -4.62;    4.81;   7.2;-999; -12.3;-999;    1;    86.7;   13.8;eor
       1358;19300101;19300131;    1;  4.51;  -0.11;    2.81;   -2.87;    3.35;  10.4;-999; -10.4;-999;    1;    50.3;   15.4;eor
       1358;19300201;19300228;    1;  4.97;  -5.44;   -2.89;   -8.07;    3.31;   4.9;-999; -13.6;-999;    1;    24.2;    4.7;eor
       1358;19300301;19300331;    1;  5.56;  -0.84;    2.24;   -3.62;    3.32;  10.9;-999; -10.1;-999;    1;    32.7;   12.4;eor
       1358;19300401;19300430;    1;  6.05;   2.51;    5.83;    0.08;    2.68;  14.9;-999;  -5.7;-999;    1;   100.0;   13.9;eor
       1358;19300501;19300531;    1;  5.58;   6.01;    9.55;    3.10;    3.44;  17.4;-999;  -3.6;-999;    1;   225.0;   52.4;eor
       1358;19300601;19300630;    1;  3.88;  12.80;   17.02;    9.02;    3.05;  21.8;-999;   2.2;-999;    1;    52.5;   23.4;eor
       1358;19300701;19300731;    1;  5.53;  10.18;   14.04;    7.35;    3.99;  25.5;-999;   2.4;-999;    1;   164.3;   42.8;eor
       1358;19300801;19300831;    1;  5.12;  10.42;   13.87;    7.32;    3.94;  24.8;-999;   2.5;-999;    1;   161.6;   44.3;eor
       1358;19300901;19300930;    1;  6.39;   7.51;   10.48;    5.28;    3.91;  15.4;-999;   2.0;-999;    1;    76.9;   23.7;eor
       1358;19301001;19301031;    1;  5.65;   3.96;    6.93;    1.33;    4.10;  17.4;-999;  -4.1;-999;    1;   171.0;   30.9;eor
       1358;19301101;19301130;    1;  6.53;   0.51;    2.84;   -1.65;    4.52;  12.4;-999;  -8.6;-999;    1;   120.9;   17.1;eor
       1358;19301201;19301231;    1;  6.37;  -4.26;   -2.09;   -6.29;    5.15;   4.7;-999; -11.8;-999;    1;    38.7;    9.6;eor
       1358;19310101;19310131;    1;  6.75;  -5.63;   -3.75;   -7.49;    5.78;   3.3;-999; -13.5;-999;    1;   123.0;   17.3;eor
       1358;19310201;19310228;    1;  6.04;  -6.25;   -3.95;   -8.60;    4.96;   4.9;-999; -15.3;-999;    1;    91.5;   21.5;eor
       1358;19310301;19310331;    1;  4.53;  -6.30;   -2.63;   -9.29;    4.87;   8.5;-999; -15.5;-999;    1;    58.2;   16.1;eor
       1358;19310401;19310430;    1;  5.39;  -1.39;    1.82;   -4.14;    4.67;   9.4;-999; -13.1;-999;    1;    85.2;   11.1;eor
       1358;19310501;19310531;    1;  4.56;  10.29;   13.73;    6.91;    4.64;  22.6;-999;  -2.4;-999;    1;    52.7;    8.3;eor
       1358;19310601;19310630;    1;  5.33;  10.60;   15.13;    7.08;    4.76;  21.8;-999;   1.8;-999;    1;    86.9;   15.3;eor
       1358;19310701;19310731;    1;  5.66;  11.09;   14.53;    8.15;    5.85;  21.5;-999;   3.2;-999;    1;   152.1;   66.1;eor
       1358;19310801;19310831;    1;  6.28;   9.41;   12.26;    6.85;    5.74;  21.7;-999;   2.5;-999;    1;   158.1;   64.6;eor
       1358;19310901;19310930;    1;  6.88;   3.78;    6.22;    1.78;    6.20;  17.7;-999;  -4.2;-999;    1;   213.5;   58.9;eor
       1358;19311001;19311031;    1;  5.08;   1.94;    5.23;   -1.04;    6.44;  15.8;-999;  -9.1;-999;    1;    70.8;   14.3;eor
       1358;19311101;19311130;    1;  6.19;   0.06;    2.06;   -2.28;    4.74;  12.8;-999;  -8.2;-999;    1;    17.3;    6.3;eor
       1358;19311201;19311231;    1;  6.28;  -4.61;   -2.14;   -7.11;    5.58;   5.7;-999; -14.5;-999;    1;    91.0;   10.4;eor
       1358;19320101;19320131;    1;  4.63;  -0.54;    2.44;   -3.77;    5.18;  10.7;-999; -15.1;-999;    1;   143.1;   71.1;eor
       1358;19320201;19320229;    1;  6.08;  -8.86;   -6.31;  -11.73;    4.91;  -0.3;-999; -23.1;-999;    1;    55.2;    9.6;eor
       1358;19320301;19320331;    1;  4.79;  -6.06;   -3.33;   -9.11;    4.93;   4.2;-999; -14.4;-999;    1;    57.1;   21.1;eor
       1358;19320401;19320430;    1;  6.04;   1.24;    4.19;   -1.72;    5.19;  12.8;-999;  -6.9;-999;    1;    63.7;   18.8;eor
       1358;19320501;19320531;    1;  5.49;   7.17;   10.96;    3.89;    4.95;  23.1;-999;  -3.2;-999;    1;   171.0;   42.2;eor
       1358;19320601;19320630;    1;  5.42;   8.28;   11.62;    5.47;    4.19;  18.6;-999;  -0.1;-999;    1;   115.2;   34.0;eor
       1358;19320701;19320731;    1;  5.76;  12.14;   15.77;    9.10;    4.69;  22.4;-999;   5.4;-999;    1;   251.4;   36.7;eor
       1358;19320801;19320831;    1;  4.15;  13.55;   17.29;   10.50;    4.50;  25.5;-999;   5.3;-999;    1;    93.7;   21.1;eor
       1358;19320901;19320930;    1;  5.16;  10.45;   13.90;    7.50;    5.27;  21.9;-999;  -0.7;-999;    1;    79.4;   30.9;eor
       1358;19321001;19321031;    1;  6.79;   2.75;    5.33;    0.58;    6.85;  13.4;-999;  -4.5;-999;    1;   116.0;   22.7;eor
       1358;19321101;19321130;    1;  5.40;   0.05;    2.53;   -2.70;    5.50;   9.0;-999;  -7.8;-999;    1;    54.7;    7.8;eor
       1358;19321201;19321231;    1;  4.17;   0.03;    2.45;   -2.58;    4.27;  14.4;-999; -12.6;-999;    1;    13.2;    6.4;eor
       1358;19330101;19330131;    1;  5.31;  -6.59;   -4.45;   -9.03;    5.34;   4.1;-999; -21.1;-999;    1;    82.9;   20.4;eor
       1358;19330201;19330228;    1;  7.08;  -6.25;   -4.34;   -8.44;    6.17;   3.4;-999; -15.1;-999;    1;    77.4;   30.8;eor
       1358;19330301;19330331;    1;  3.73;   0.14;    3.60;   -3.19;    5.26;  12.7;-999; -10.4;-999;    1;    29.1;    8.6;eor
       1358;19330401;19330430;    1;  5.43;  -0.22;    2.94;   -3.19;    5.19;   9.6;-999;  -9.0;-999;    1;   128.2;   32.6;eor
       1358;19330501;19330531;    1;  5.86;   5.22;    8.45;    2.66;    4.16;  17.1;-999;  -2.4;-999;    1;    82.0;   19.2;eor
       1358;19330601;19330630;    1;  5.79;   7.82;   11.33;    5.30;    4.76;  16.2;-999;   2.1;-999;    1;   274.2;   44.5;eor
       1358;19330701;19330731;    1;  5.44;  12.17;   16.10;    9.15;    5.12;  25.0;-999;   4.6;-999;    1;    67.8;   16.9;eor
       1358;19330801;19330831;    1;  4.82;  11.36;   15.05;    8.25;    5.08;  23.0;-999;   3.5;-999;    1;   146.5;   32.2;eor
       1358;19330901;19330930;    1;  4.65;   8.44;   11.69;    5.95;    4.26;  20.7;-999;   0.3;-999;    1;    46.6;   15.6;eor
       1358;19331001;19331031;    1;  6.68;   3.47;    6.06;    1.26;    5.43;  19.4;-999;  -4.8;-999;    1;    30.4;    4.8;eor
       1358;19331101;19331130;    1;  6.38;  -2.73;   -0.93;   -4.58;    4.76;  11.9;-999;  -7.9;-999;    1;    38.7;   10.7;eor
       1358;19331201;19331231;    1;  5.18;  -7.83;   -5.48;  -10.35;    5.03;   0.5;-999; -19.3;-999;    1;    33.4;    7.1;eor
       1358;19340101;19340131;    1;  5.56;  -3.77;   -1.46;   -6.00;    5.77;   6.5;-999; -10.5;-999;    1;    76.2;   17.8;eor
       1358;19340201;19340228;    1;  5.83;  -3.57;   -1.43;   -6.12;    5.86;   5.7;-999; -15.0;-999;    1;    76.0;   24.3;eor
       1358;19340301;19340331;    1;  6.04;  -1.41;    1.30;   -3.72;    4.48;   8.6;-999;  -7.7;-999;    1;    24.8;    4.5;eor
       1358;19340401;19340430;    1;  4.33;   5.18;    9.13;    1.68;    4.31;  20.6;-999;  -7.0;-999;    1;    57.6;   36.8;eor
       1358;19340501;19340531;    1;  4.83;   7.58;   11.97;    4.21;    4.55;  20.0;-999;  -3.8;-999;    1;    26.6;    9.9;eor
       1358;19340601;19340630;    1;  4.41;  10.93;   15.07;    7.20;    4.17;  23.8;-999;   0.6;-999;    1;    46.8;   21.1;eor
       1358;19340701;19340731;    1;  4.58;  12.13;   16.17;    8.83;    4.59;  23.0;-999;   2.2;-999;    1;    47.4;   12.7;eor
       1358;19340801;19340831;    1;  6.04;  10.92;   14.69;    8.36;    4.94;  23.3;-999;   3.1;-999;    1;   158.3;   36.0;eor
       1358;19340901;19340930;    1;  3.71;  10.85;   14.66;    7.95;    4.41;  19.4;-999;   2.0;-999;    1;    44.8;   16.8;eor
       1358;19341001;19341031;    1;  6.11;   4.18;    6.74;    2.15;    6.09;  15.9;-999;  -5.2;-999;    1;    81.4;   21.5;eor
       1358;19341101;19341130;    1;  6.68;  -1.31;    1.06;   -3.44;    4.48;   9.4;-999;  -8.1;-999;    1;    77.9;   39.7;eor
       1358;19341201;19341231;    1;  7.46;   0.19;    1.56;   -1.33;    4.28;   6.2;-999;  -6.9;-999;    1;    40.8;   11.8;eor
       1358;19350101;19350131;    1;  7.29;  -6.93;   -5.17;   -8.87;    4.25;   0.1;-999; -17.4;  16.50;    1;   102.9;   21.1;eor
       1358;19350201;19350228;    1;  6.68;  -5.03;   -3.16;   -7.23;    5.85;   4.1;-999; -18.9;  35.60;    1;   152.4;   20.9;eor
       1358;19350301;19350331;    1;  5.46;  -3.82;   -1.05;   -6.38;    4.15;   9.8;-999; -17.2;  97.60;    1;    69.7;   21.9;eor
       1358;19350401;19350430;    1;  6.72;   0.82;    3.34;   -1.18;    3.79;  13.1;-999;  -7.4;  58.90;    1;   136.3;   23.2;eor
       1358;19350501;19350531;    1;  4.32;   4.14;    7.64;    0.68;    3.12;  15.2;-999;  -9.3; 201.20;    1;   125.7;   33.3;eor
       1358;19350601;19350630;    1;  4.47;  11.91;   16.40;    8.05;    3.57;  26.7;-999;   2.6; 238.00;    1;    42.0;    8.5;eor
       1358;19350701;19350731;    1;  4.74;  11.72;   15.88;    8.43;    3.96;  22.7;-999;   2.1; 230.70;    1;    66.7;   18.3;eor
       1358;19350801;19350831;    1;  4.13;  11.71;   16.16;    8.35;    2.94;  23.6;-999;   3.2; 211.00;    1;    91.4;   21.1;eor
       1358;19350901;19350930;    1;  5.81;   8.30;   11.98;    5.54;    4.55;  21.6;-999;  -0.4; 109.20;    1;    69.1;   19.7;eor
       1358;19351001;19351031;    1;  6.58;   2.88;    5.68;    0.49;    4.40;  15.7;-999;  -6.1;  59.70;    1;   166.2;   41.8;eor
       1358;19351101;19351130;    1;  6.82;   0.12;    2.54;   -1.96;    4.17;  11.0;-999;  -6.1;  59.30;    1;    38.2;    8.7;eor
       1358;19351201;19351231;    1;  6.84;  -4.67;   -2.84;   -6.63;    4.84;   6.9;-999; -11.4;  31.40;    1;    56.7;   19.8;eor
       1358;19360101;19360131;    1;  6.35;  -2.46;   -0.10;   -4.58;    5.40;   8.4;-999;  -9.9;  36.50;    1;    47.9;   10.9;eor
       1358;19360201;19360229;    1;  6.81;  -4.84;   -2.58;   -7.12;    4.56;   4.2;-999; -17.4;  69.90;    1;    90.8;   18.8;eor
       1358;19360301;19360331;    1;  5.23;   0.46;    3.53;   -2.33;    3.49;  10.4;-999;  -8.6; 157.50;    1;    59.1;   15.4;eor
       1358;19360401;19360430;    1;  5.89;   0.66;    4.24;   -2.64;    4.08;  11.7;-999;  -7.2; 143.50;    1;    78.1;   12.7;eor
       1358;19360501;19360531;    1;  6.44;   6.73;   10.28;    4.10;    2.84;  15.2;-999;  -1.6; 150.80;    1;   123.7;   21.8;eor
       1358;19360601;19360630;    1;  5.45;  10.07;   13.88;    7.26;    2.88;  21.4;-999;  -0.1; 194.30;    1;    84.2;   28.7;eor
       1358;19360701;19360731;    1;  5.90;  11.11;   15.65;    8.17;    3.17;  26.0;-999;   4.4; 155.90;    1;   140.4;   20.7;eor
       1358;19360801;19360831;    1;  5.29;  10.37;   14.36;    7.43;    3.09;  20.0;-999;   3.8; 191.10;    1;    73.6;   13.3;eor
       1358;19360901;19360930;    1;  4.99;   7.12;   11.05;    4.37;    4.31;  20.6;-999;  -2.9; 160.20;    1;   123.3;   36.2;eor
       1358;19361001;19361031;    1;  7.10;  -0.63;    1.37;   -2.31;    4.87;   9.8;-999;  -6.8;  41.80;    1;   134.4;   19.6;eor
       1358;19361101;19361130;    1;  5.56;  -0.40;    2.19;   -2.59;    5.48;  10.2;-999;  -7.6;  83.10;    1;    54.4;    9.8;eor
       1358;19361201;19361231;    1;  5.80;  -2.07;    0.45;   -4.24;    6.08;   8.5;-999;  -9.3;  75.30;    1;    55.9;   12.6;eor
       1358;19370101;19370131;    1;  6.12;  -5.92;   -3.05;   -8.70;    6.57;   5.0;-999; -17.0;  75.10;    1;    58.2;   10.5;eor
       1358;19370201;19370228;    1;  7.45;  -3.69;   -1.05;   -5.58;    5.86;   9.7;-999; -11.2;  26.20;    1;    97.3;   14.8;eor
       1358;19370301;19370331;    1;  7.05;  -2.83;   -0.19;   -4.95;    5.28;   7.3;-999;  -9.8;  70.20;    1;    66.9;   15.0;eor
       1358;19370401;19370430;    1;  7.01;   1.10;    3.59;   -0.52;    4.24;   9.3;-999;  -4.3;  73.80;    1;   103.0;   18.3;eor
       1358;19370501;19370531;    1;  5.02;   9.39;   14.08;    5.91;    3.61;  21.4;-999;  -0.6; 259.10;    1;    86.7;   24.6;eor
       1358;19370601;19370630;    1;  5.50;  10.66;   15.49;    7.06;    3.56;  24.6;-999;  -1.5; 218.90;    1;   123.8;   20.9;eor
       1358;19370701;19370731;    1;  5.80;  11.01;   14.92;    7.96;    4.09;  20.7;-999;   2.4; 181.10;    1;   210.1;   98.6;eor
       1358;19370801;19370831;    1;  5.90;  11.33;   14.57;    8.82;    3.41;  21.8;-999;   4.4; 158.40;    1;    81.3;   18.0;eor
       1358;19370901;19370930;    1;  5.96;   8.04;   11.61;    5.69;    4.61;  20.6;-999;   1.7; 128.10;    1;    90.1;   28.5;eor
       1358;19371001;19371031;    1;  5.62;   5.10;    7.83;    2.55;    4.85;  17.7;-999;  -2.2; 117.10;    1;    79.4;   16.7;eor
       1358;19371101;19371130;    1;  7.16;  -2.29;   -0.39;   -4.14;    4.61;   8.3;-999; -10.0;  28.10;    1;    72.3;    9.7;eor
       1358;19371201;19371231;    1;  6.68;  -5.47;   -3.53;   -7.43;    4.65;   2.0;-999; -14.6;  55.80;    1;    79.6;   17.4;eor
       1358;19380101;19380131;    1;  7.55;  -4.63;   -2.72;   -6.80;    6.20;   4.8;-999; -17.0;  21.10;    1;   127.6;   14.5;eor
       1358;19380201;19380228;    1;  5.20;  -3.93;   -1.28;   -6.70;    4.86;   6.0;-999; -12.4; 119.50;    1;    48.7;    8.7;eor
       1358;19380301;19380331;    1;  5.25;   1.55;    5.00;   -0.99;    5.34;  13.3;-999;  -7.8; 149.00;    1;    80.0;   15.2;eor
       1358;19380401;19380430;    1;  7.02;  -2.31;   -0.04;   -4.32;    5.02;   8.2;-999;  -9.4;  73.30;    1;   107.3;   14.7;eor
       1358;19380501;19380531;    1;  4.69;   5.22;    9.85;    1.36;    3.84;  19.0;-999;  -5.2; 250.10;    1;   112.3;   31.3;eor
       1358;19380601;19380630;    1;  5.18;  10.27;   14.50;    6.22;    4.18;  21.5;-999;   0.3; 233.30;    1;    57.2;   12.1;eor
       1358;19380701;19380731;    1;  5.63;  11.13;   15.06;    7.82;    3.54;  22.6;-999;   2.7; 188.80;    1;   124.2;   26.6;eor
       1358;19380801;19380831;    1;  5.93;  12.11;   15.35;    9.32;    4.55;  23.8;-999;   3.2; 161.60;    1;   175.7;   26.3;eor
       1358;19380901;19380930;    1;  5.03;   8.35;   12.13;    5.61;    4.54;  18.1;-999;  -1.4; 171.30;    1;    54.5;   15.4;eor
